exercise_id,language_code,concept_id,headword,level,type_title,src,en,v1,v2,lk1,lk2,lk_verdict,lk_reason,voice,agent_nom,subject,embedded_agents,person,number,gender,tf,tense_open,perfective_present,fragment,rewrite_action,rewrite_by,rewrite_text,alt_mapped_groups,flags
38090,sk,3043,copper,B2,All Present Tenses,"Úprimne, pod týmito medenými kotlami pracuješ už roky a je to vidieť.","Honestly, you have been working under these copper vessels for years, and it shows.","Honestly, you have been working under these copper vessels for years, and it shows.",,have been working,,exact,full perfect continuous phrase,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,"Úprimne, pod týmito medenými kotlami ty pracuješ už roky a je to vidieť.",honest_truthful|work_function|show_demonstrate|show_display|show_play|show_programme,
44395,sk,3619,underground,B2,Wish clauses,"Kamo, kiež by som mal takúto podzemnú garáž, fakt.","Bro, I wish I had an underground garage like this, fr.","Bro, I wish I had an underground garage like this, fr.",,had,,exact,wish-clause verb is target,active_prodrop,False,,,1sg,sg,m,present,False,False,False,R,model,"Kamo, kiež by som ja mal takúto podzemnú garáž, fakt.",dude_mate_bro|train_tube|like_enjoy|like_such_as,
37470,sk,239,cage,B1,Past Perfect Simple,"Kým vyšlo slnko, otvoril na streche každú klietku.","By the time the sun was up, he had opened every cage on the roof.","By the time the sun was up, he had opened every cage on the roof.",,had opened,,exact,main-clause perfect verb phrase,active_prodrop,False,,slnko,3sg,sg,m,past,False,False,False,R,model,"Kým vyšlo slnko, on otvoril na streche každú klietku.",sun_sunshine|open_unlock|roof_rooftop,
39235,sk,3151,film,B1,Reported speech,"Zdravotník povedal, že film bol poslaný z laboratória hodinu predtým.",The medic said the film had been sent from the lab an hour before.,The medic said the film had been sent from the lab an hour before.,,had been sent,,adjusted,passive span missing its participle,active_agent,True,Zdravotník,film,3sg,sg,m,past,False,False,False,U,script,"Zdravotník povedal, že film bol poslaný z laboratória hodinu predtým.",film_movie|film_shoot|record_film|send_post_mail|send_ship|in_front_of_before,
21424,sk,1755,ring,A1,"My, Your, His,...",Pred kolom si zaväzuje svoje modré rukavice.,He ties his blue gloves before the round.,He ties his blue gloves before the round.,,his,,exact,possessive adjective is target,active_prodrop,False,,,3sg,sg,,present,False,True,False,R,script,Pred kolom on si zaväzuje svoje modré rukavice.,tie_knot|in_front_of_before|round_circular,
21431,sk,1755,ring,A2,Present Continuous or Simple,"Zvyčajne trénuje sám, ale dnes mu tréner pomáha","He usually trains alone, but today his coach is helping.","He usually trains alone, but today his coach is helping.",,is helping,,exact,full continuous verb phrase,active_agent,True,tréner,,3sg,sg,m,present,False,False,False,R,script,"Zvyčajne on trénuje sám, ale dnes mu tréner pomáha",ordinary_normal_usual|usually_normally|exercise_work_out|teach_train|train_practise|alone_on_own|bus_coach|trainer_coach|help_assist,
8454,sk,670,pollute,B1,Passive or Active,Táto voda bola zničená jediným človekom asi za desať sekúnd.,This water was ruined by one man in about ten seconds.,This water was ruined by one man in about ten seconds.,,was ruined,,exact,full passive verb phrase,passive,False,Táto voda,,3sg,sg,f,past,False,False,False,U,script,Táto voda bola zničená jediným človekom asi za desať sekúnd.,destroy_ruin|ruin_spoil|dude_mate_bro|man_guy|moment_minute_second,
8462,sk,670,pollute,B2,Past Perfect Continuous,"Ten komín dymil nad tieto kopce roky, kým sa niekto ozval.",The chimney had been smoking over these hills for years before anyone complained.,The chimney had been smoking over these hills for years before anyone complained.,,had been smoking,,exact,full past perfect continuous,active_agent,True,Ten komín,niekto,3sg,sg,m,past,False,False,False,U,script,"Ten komín dymil nad tieto kopce roky, kým sa niekto ozval.",hill_slope|in_front_of_before|anyone|complain_moan,
20416,sk,1682,plaster,A1,Wh- questions,Čo ju bolí? Prst s malou ranou.,What hurts? Her finger with the small cut.,What hurts? Her finger with the small cut.,,What,,exact,correct wh-word target,active_agent,True,Čo,,3sg,sg,,present,False,False,False,U,model,Čo ju bolí? Prst s malou ranou.,hurt_ache|hurt_injure|upset_hurt|small_little_tiny|cut_chop_slice|drop_lower_reduce|reduce_cut,
20430,sk,1682,plaster,A2,"Must, Have to...","Ranka je otvorená, takže ju musíš najprv vyčistiť.","The cut is open, so you must clean it first.","The cut is open, so you must clean it first.",,must,,exact,modal is the target,active_prodrop,False,,,3sg,sg,,present,False,False,False,U,script,"Ranka je otvorená, takže ju musíš najprv vyčistiť.",cut_chop_slice|drop_lower_reduce|reduce_cut|open_unlock|clean_pure|clean_tidy|wipe_clean_dust,
4298,sk,111,panic,B1,0 Conditional,"Keď stratíš kľúče v taške takej veľkosti, panika príde asi za dve sekundy.","If you lose your keys in a bag that size, panic starts in about two seconds.","If you lose your keys in a bag that size, panic starts in about two seconds.",,lose,,exact,if-clause verb is target,active_agent,True,panika,,3sg,sg,f,present,False,True,False,R,model,"Keď ty stratíš kľúče v taške takej veľkosti, panika príde asi za dve sekundy.",enter_type_in|key_button|bag_handbag_purse|bag_sack|size_measurement|begin_commence|beginning_start|set_up_start|start_begin|moment_minute_second,
4314,sk,111,panic,B2,Mixed Conditional,"Keby bola odišla z bytu o päť minút skôr, teraz by bola v tom vlaku.","If she had left the flat five minutes earlier, she would be on that train right now.","If she had left the flat five minutes earlier, she would be on that train right now.",,would be,,exact,result-clause conditional phrase,active_prodrop,False,,,3sg,sg,f,present,False,False,False,R,model,"Keby bola odišla z bytu o päť minút skôr, teraz by ona bola v tom vlaku.",forget_leave|go_away|leave_depart|leave_go|set_off_out|flat_apartment|moment_minute_second|exercise_work_out|teach_train|train_practise|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment,
32078,sk,367,effort,A1,Wh- questions,Prečo kričí? Lebo toto úsilie je čistá agónia!,Why is he screaming? Because this effort is pure agony!,Why is he screaming? Because this effort is pure agony!,,Why,,exact,correct wh-word target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Prečo on kričí? Lebo toto úsilie je čistá agónia!,since_as|clean_pure,
32091,sk,367,effort,A2,Adjective comparison,Toto úsilie je väčšie než včerajší tréning.,This effort is bigger than yesterday's training.,This effort is bigger than yesterday's training.,,bigger,,exact,comparative form is target,active_agent,True,Toto úsilie,,3sg,sg,n,present,False,False,False,U,script,Toto úsilie je väčšie než včerajší tréning.,big_large|exercise_work_out|teach_train|train_practise,
11970,sk,1065,boil,A1,"A, AN, THE",Je to ten jediný hrniec v malej chalupe.,It is the only pot in the small hut.,It is the only pot in the small hut.,,the,,exact,definite article is target,active_agent,True,to,,3sg,sg,n,present,False,False,False,U,script,Je to ten jediný hrniec v malej chalupe.,pan_pot|small_little_tiny,
11984,sk,1065,boil,A2,"Much, Many, Some...",Koľko vody vrie v hrnci?,How much water is boiling in the pot?,How much water is boiling in the pot?,,much,,exact,quantifier is the target,impersonal,False,,,3sg,sg,,present,False,False,False,U,model,Koľko vody vrie v hrnci?,boil_come_to_boil|pan_pot,
34382,sk,883,to pick,A1,Modal verb CAN,"On môže trhať červené paradajky, nie zelené.","He can pick the red tomatoes, not the green ones.","He can pick the red tomatoes, not the green ones.",,can,,exact,modal is the target,active_agent,True,On,,3sg,sg,m,present,False,False,False,U,script,"On môže trhať červené paradajky, nie zelené.",choose_pick_select|pick_pluck,
34386,sk,883,to pick,A2,"Must, Have to...","Paradajky rastú na rastlinách, tak on ich musí odtrhnúť z rastliny.","Tomatoes grow on plants, so he has to pick them off the plant.","Tomatoes grow on plants, so he has to pick them off the plant.",,has to,,exact,modal phrase is target,active_agent,True,on,,3sg,sg,m,present,False,False,False,U,script,"Paradajky rastú na rastlinách, tak on ich musí odtrhnúť z rastliny.",become_get|grow_get_bigger|plant_sow|choose_pick_select|pick_pluck|plant_sow,
824,sk,22,bark,B1,Past Perfect Simple,"Kým odlúpla brezu, on už zaklopal na starú borovicovú kôru dvakrát.","By the time she peeled the birch, he had already knocked on the old pine bark twice.","By the time she peeled the birch, he had already knocked on the old pine bark twice.",,had already knocked,,exact,main-clause perfect verb phrase,active_agent,True,on,,3sg,sg,m,past,False,False,False,U,script,"Kým odlúpla brezu, on už zaklopal na starú borovicovú kôru dvakrát.",peel_skin|skin_peel_rind|knock_bang|old_ancient|old_elderly,
844,sk,22,bark,B2,Advanced Passive Voice,"Tie úhľadné okrúhle diery boli vyvŕtané ďatľom dávno predtým, než tí dvaja prišli.",Those neat round holes had been drilled by a woodpecker long before the two of them arrived.,Those neat round holes had been drilled by a woodpecker long before the two of them arrived.,,had been drilled,,exact,full passive verb phrase,passive,False,Tie úhľadné okrúhle diery,tí dvaja,3pl,pl,f,past,False,False,False,U,script,"Tie úhľadné okrúhle diery boli vyvŕtané ďatľom dávno predtým, než tí dvaja prišli.",neat_tidy|round_circular|in_front_of_before|arrive_come,
23033,sk,1854,skirt,A1,Prepositions of place/time,Schádza po kamenných schodoch v parku.,She walks down the stone steps in the park.,She walks down the stone steps in the park.,,down,,exact,correct directional preposition,active_prodrop,False,,,3sg,sg,,present,True,False,False,R,model,Ona schádza po kamenných schodoch v parku.,hike_walk|walk_stroll|rock_stone_pebble|stone_rock|stairs_steps,
23042,sk,1854,skirt,A2,Countable and uncountable,Sukňa je ušitá z mäkkej žltej látky,The skirt is made of soft yellow fabric.,The skirt is made of soft yellow fabric.,,fabric,,exact,uncountable noun is target,passive,False,Sukňa,,3sg,sg,f,present,False,False,False,U,script,Sukňa je ušitá z mäkkej žltej látky,cook_make|earn_make|make_create|prepare_make|soft_gentle,
39443,sk,3169,flow,B1,1. Conditional,"Ak prúd zostane takto silný, tím prekoná svoj 10-minútový cieľ.","If the flow stays this strong, the team will beat its 10-minute target.","If the flow stays this strong, the team will beat its 10-minute target.",,will beat,,exact,result-clause future phrase,active_agent,True,tím,prúd,3sg,sg,m,future,False,True,False,U,model,"Ak prúd zostane takto silný, tím prekoná svoj 10-minútový cieľ.",hold_stay_still|stay_remain|strong_powerful|team_side_squad|win_beat|moment_minute_second|goal_aim_target,
12424,sk,1100,burn,A1,Wh- questions,Čo spáli na panvici?,What does he burn in the frying pan?,What does he burn in the frying pan?,,What,,exact,correct wh-word target,active_prodrop,False,,,3sg,sg,,present,True,False,False,R,model,Čo on spáli na panvici?,burn_blaze|pan_pot,
12434,sk,1100,burn,A2,Countable and uncountable,V kuchyni je príliš veľa dymu,There is too much smoke in the kitchen.,There is too much smoke in the kitchen.,,smoke,,exact,uncountable noun is target,impersonal,False,,,3sg,sg,,present,False,False,False,U,model,V kuchyni je príliš veľa dymu,,
14624,sk,1254,drinking,A1,TO BE,Voda vo fľaši je veľmi studená.,The water in the bottle is very cold.,The water in the bottle is very cold.,,is,,exact,copula is the target,active_agent,True,Voda,,3sg,sg,f,present,False,False,False,U,script,Voda vo fľaši je veľmi studená.,cold_chilly_cool|cold_freezing,
14646,sk,1254,drinking,A2,"Must, Have to...",Na dlhej túre musíš veľa piť.,You must drink a lot on a long hike.,You must drink a lot on a long hike.,,must,,exact,modal is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Na dlhej túre ty musíš veľa piť.,drink_have|sip_drink|hike_walk,
40500,sk,3268,law,B1,2. Conditional,"Keby kniha zákonov nebola taká ťažká, niesla by ju jednou rukou.","If the law book weren't so heavy, she would carry it with one hand.","If the law book weren't so heavy, she would carry it with one hand.",,would carry,,exact,result-clause conditional phrase,active_prodrop,False,,kniha zákonov,3sg,sg,f,present,False,False,False,R,model,"Keby kniha zákonov nebola taká ťažká, ona by ju niesla jednou rukou.",rule_law|book_reserve|book_schedule|thick_heavy|carry_bring|hold_carry|give_hand,
36094,sk,2094,truck,A2,"Much, Many, Some...",V nákladiaku už nie je veľa miesta.,There isn't much space left in the truck.,There isn't much space left in the truck.,,much,,exact,quantifier is the target,impersonal,False,,,3sg,sg,,present,False,False,False,U,script,V nákladiaku už nie je veľa miesta.,room_space|forget_leave|go_away|leave_depart|leave_go|set_off_out|lorry_truck,
34607,sk,2668,quiet,A2,Adjective comparison,Prázdny park je tichší než rušná ulica.,The empty park is quieter than the busy street.,The empty park is quieter than the busy street.,,quieter,,exact,comparative form is target,active_agent,True,Prázdny park,,3sg,sg,m,present,False,False,False,U,script,Prázdny park je tichší než rušná ulica.,empty_clear|empty_deserted|empty_vacant|tip_empty|calm_peaceful_quiet|peace_quiet|quiet_silent|busy_crowded|street_road,
42505,sk,3447,rub,B1,Past Simple or Continuos,"Práve si zo seba trela stres, keď prechádzal šéf, taký šarm.","You were rubbing the stress away when the boss walked past, so smooth.","You were rubbing the stress away when the boss walked past, so smooth.",,were rubbing,,exact,full past continuous phrase,active_prodrop,False,,šéf,2sg,sg,f,past,False,False,False,R,model,"Práve si ty zo seba trela stres, keď prechádzal šéf, taký šarm.",rub_massage|boss_manager|hike_walk|walk_stroll|smooth_even,
42509,sk,3447,rub,B2,Causative HAVE/GET,"Táto bolesť hlavy je nočná mora! Musí zohnať niekoho, kto jej pošúcha plecia!",This headache is a nightmare! She needs to get someone to rub her shoulders!,This headache is a nightmare! She needs to get someone to rub her shoulders!,,get someone to rub,,adjusted,"causative span, not bare infinitive",active_prodrop,False,,kto,3sg,sg,,present,False,False,False,U,script,"Táto bolesť hlavy je nočná mora! Musí zohnať niekoho, kto jej pošúcha plecia!",need_require|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|someone|rub_massage,
